Track name,Artist name,Album,Playlist name,Type,ISRC
"Differences","Ginuwine","The Life","So Sick","Playlist","USSM10102379"
"Me, Myself and I","Beyoncé","Dangerously In Love","So Sick","Playlist","USSM10305419"
"No Air (feat. Chris Brown)","Jordin Sparks","Jordin Sparks","So Sick","Playlist","GBCTA0700277"
"7 Days","Craig David","Rewind - The Collection","So Sick","Playlist","GBAWV9902019"
"Nothing Like This","Blonde","Following My Intuition (Expanded Edition)","So Sick","Playlist","GBAYE1600002"
"I Know You (feat. Bastille) - Acoustic","Craig David","I Know You (feat. Bastille) [Acoustic]","So Sick","Playlist","GBARL1702169"
"One More Time","Craig David","Following My Intuition (Expanded Edition)","So Sick","Playlist","GBARL1600394"
"GOT IT GOOD (feat. KAYTRANADA)","Craig David","Following My Intuition (Expanded Edition)","So Sick","Playlist","GBBKS1600131"
"Change My Love","Craig David","Following My Intuition (Expanded Edition)","So Sick","Playlist","GBARL1600968"
"Fill Me In","Craig David","Born to Do It","So Sick","Playlist","GBAWV9902038"
"Bootyman","Craig David","Born to Do It","So Sick","Playlist","GBAWV0002161"
"7 Days","Craig David","Born to Do It","So Sick","Playlist","GBAWV9902019"
"Walking Away","Craig David","Born to Do It","So Sick","Playlist","GBAWV9902020"
"Rendezvous","Craig David","Born to Do It","So Sick","Playlist","GBAWV9902022"
"It Wasn't Me","Shaggy","The Boombastic Collection - Best of Shaggy","So Sick","Playlist","USMC10000393"
"Ignition - Remix","R. Kelly","Chocolate Factory","So Sick","Playlist","USJI10300018"
"My Love (feat. T.I.)","Justin Timberlake","FutureSex/LoveSounds Deluxe Edition","So Sick","Playlist","USJI10600477"
"What Goes Around.../...Comes Around (Interlude)","Justin Timberlake","FutureSex/LoveSounds Deluxe Edition","So Sick","Playlist","USJI10600479"
"Cry Me a River","Justin Timberlake","Justified","So Sick","Playlist","USJI10200366"
"U Remind Me","Usher","8701","So Sick","Playlist","USLF20100029"
"U Remind Me","Usher","8701","So Sick","Playlist","USLF20100029"
"Suga Suga","Baby Bash","Tha Smokin' Nephew","So Sick","Playlist","USUR10300765"
"The Bad Touch","Bloodhound Gang","Hooray For Boobies","So Sick","Playlist","USIR19902530"
"Changes","2Pac","2Pac Greatest Hits (Explicit Version)","So Sick","Playlist","USIR10110269"
"Turn Me On","Kevin Lyttle","Turn Me On (Online Music)","So Sick","Playlist","USAT20400415"
"All This Time","Lambert","All This Time","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72204733"
"Bummel","Lambert","Bummel","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72204731"
"Stolper Jim","Lambert","Stolper Jim","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72204738"
"Follow","Lambert","Follow","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72204735"
"Cry Me a River","Lambert","Cry Me A River","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72204745"
"Amsterdam","Lambert","Amsterdam","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72108929"
"Les Parapluies de Cherbourg - From ""The Umbrellas of Cherbourg""","Lambert","Les Parapluies de Cherbourg (From ""The Umbrellas of Cherbourg"")","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72205156"
"Back To The Sky — piano reworks","Lambert","Back To The Sky — piano reworks","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72200894"
"Nobody travelling","Lambert","Nobody travelling","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72106027"
"The Open","Lambert","The Open","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72106014"
"Slowland","Lambert","Open","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72106018"
"Time Out","Lambert","Open","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72106017"
"I've Never been to China","Lambert","Open","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72106016"
"Ghosthouse","Lambert","Open","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72106019"
"The Bar is Closed","Lambert","Open","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72106020"
"What's the hurry","Lambert","Open","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72106021"
"Silver Lining","Lambert","Open","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72106022"
"Le petit interlude","Lambert","Open","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72106023"
"Do not rest!","Lambert","Open","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72106024"
"The View","Lambert","Open","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72106025"
"Nobody travelling","Lambert","Open","Complete Lambert - featuring tracks from upcoming album ""All this time""","Playlist","GBUM72106027"
